Experiment,Minute,Event,Chamber,Event Text,A,B,Condition
2,196.63,,,,165.0619,169.7398,
2,196.67,,,,165.0608,169.7021,
2,196.7,,,,165.0683,169.6655,
2,196.73,,,,165.1126,169.6544,
2,196.77,,,,165.1589,169.6311,
2,196.8,,,,165.1643,169.6155,
2,196.83,,,,165.1837,169.6233,
2,196.87,,,,165.2204,169.61,
2,196.9,,,,165.2344,169.56,
2,196.93,,,,165.2355,169.5334,
2,196.97,,,,165.2463,169.5279,
2,197,,,,165.2764,169.5345,
2,197.03,,,,165.2948,169.5523,
2,197.07,,,,165.2829,169.5534,
2,197.1,,,,165.3088,169.539,
2,197.13,,,,165.3498,169.5134,
2,197.17,,,,165.3756,169.5201,
2,197.2,,,,165.3929,169.5501,
2,197.23,,,,165.4069,169.5256,
2,197.27,,,,165.4263,169.499,
2,197.3,,,,164.9832,169.4801,
2,197.33,HEK293_IP50,Left,,163.6041,169.4768,IP50PRE
2,197.37,,,,163.3507,169.4579,
2,197.4,,,,164.0688,169.4446,
2,197.43,,,,164.6619,169.4202,
2,197.47,,,,165.0834,169.4113,
2,197.5,,,,165.4026,169.3991,
2,197.53,,,,165.6592,169.3703,
2,197.57,,,,165.8738,169.388,
2,197.6,,,,166.0485,169.4102,
2,197.63,,,,166.1649,169.408,
2,197.67,,,,166.2695,169.3891,
2,197.7,,,,166.3353,169.3725,
2,197.73,,,,166.3849,169.3725,
2,197.77,,,,166.4646,169.3714,
2,197.8,,,,166.5099,169.3792,
2,197.83,,,,166.525,169.3847,
2,197.87,,,,166.5358,169.3625,
2,197.9,,,,166.5434,169.3325,
2,197.93,,,,166.5444,169.3137,
2,197.97,,,,166.5682,169.3126,
2,198,,,,166.5757,169.2948,
2,198.03,,,,166.5714,169.2804,
2,198.07,,,,166.5574,169.2893,
2,198.1,,,,166.5725,169.2981,
2,198.13,,,,166.5714,169.3048,
2,198.17,,,,166.5671,169.3215,
2,198.2,,,,166.5822,169.3015,
2,198.23,,,,166.5606,169.3059,
2,198.27,,,,166.566,169.3081,
2,198.3,,,,166.5833,169.2815,
2,198.33,,,,166.566,169.2859,
2,198.37,,,,166.5304,169.1761,
2,198.4,HEK293_IP50,Right,,166.5002,167.77,IP50PRE
2,198.43,,,,166.5056,166.657,
2,198.47,,,,166.5089,166.4961,
2,198.5,,,,166.5153,166.6281,
2,198.53,,,,166.4938,166.8179,
2,198.57,,,,166.4873,167.0121,
2,198.6,,,,166.4506,167.1819,
2,198.63,,,,166.4334,167.2895,
2,198.67,,,,166.428,167.3994,
2,198.7,,,,166.4258,167.5104,
2,198.73,,,,166.4215,167.5936,
2,198.77,,,,166.4226,167.6846,
2,198.8,,,,166.401,167.7734,
2,198.83,,,,166.401,167.8377,
2,198.87,,,,166.3989,167.9032,
2,198.9,,,,166.4043,167.952,
2,198.93,,,,166.4194,168.0042,
2,198.97,,,,166.4053,168.0286,
2,199,,,,166.3698,168.0697,
2,199.03,,,,166.3611,168.1174,
2,199.07,,,,166.3805,168.1352,
2,199.1,,,,166.3622,168.1573,
2,199.13,,,,166.3557,168.184,
2,199.17,,,,166.359,168.2184,
2,199.2,,,,166.3719,168.2428,
2,199.23,,,,166.3762,168.2894,
2,199.27,,,,166.3557,168.2927,
2,199.3,,,,166.3773,168.2705,
2,199.33,,,,166.3655,168.2816,
2,199.37,,,,166.3525,168.2883,
2,199.4,,,,166.3493,168.2728,
2,199.43,,,,166.3169,168.2772,
2,199.47,,,,166.3105,168.2938,
2,199.5,,,,166.3202,168.346,
2,199.53,,,,166.3202,168.3582,
2,199.57,,,,166.3169,168.3305,
2,199.6,,,,166.3212,168.3227,
2,199.63,,,,166.3266,168.3038,
2,199.67,,,,166.3245,168.2927,
2,199.7,,,,166.3094,168.3127,
2,199.73,,,,166.2598,168.3049,
2,199.77,,,,166.2231,168.3194,
2,199.8,,,,166.2328,168.316,
2,199.83,,,,166.2501,168.2938,
2,199.87,,,,166.2565,168.2894,
2,199.9,,,,166.2932,168.2472,
2,199.93,,,,166.3234,168.2195,
2,199.97,,,,166.3363,168.2306,
2,200,,,,166.3169,168.2384,
2,200.03,,,,166.2997,168.2417,
2,200.07,,,,166.2803,168.2306,
2,200.1,,,,166.304,168.2084,
2,200.13,,,,166.3288,168.2006,
2,200.17,,,,166.3353,168.1829,
2,200.2,,,,166.3191,168.154,
2,200.23,,,,166.3126,168.1274,
2,200.27,,,,166.2878,168.1307,
2,200.3,,,,166.3029,168.1207,
2,200.33,,,,166.263,168.0852,
2,200.37,,,,166.2242,168.0697,
2,200.4,,,,166.2415,168.0697,
2,200.43,,,,166.2619,168.0619,
2,200.47,,,,166.2749,168.0342,
2,200.5,,,,166.2846,168.0098,
2,200.53,,,,166.2706,168.0131,
2,200.57,,,,166.2813,167.9831,
2,200.6,,,,166.2587,167.9543,
2,200.63,,,,166.2253,167.9498,
2,200.67,,,,166.2253,167.9476,
2,200.7,,,,166.2479,167.9143,
2,200.73,,,,166.2468,167.8721,
2,200.77,,,,166.2652,167.8422,
2,200.8,,,,166.2512,167.8167,
2,200.83,,,,166.2242,167.81,
2,200.87,,,,166.2167,167.8045,
2,200.9,,,,166.2296,167.7911,
2,200.93,,,,166.2479,167.7723,
2,200.97,,,,166.2264,167.7678,
2,201,,,,166.2253,167.7334,
2,201.03,,,,166.2156,167.7068,
2,201.07,,,,166.1951,167.6691,
2,201.1,,,,166.1692,167.6413,
2,201.13,,,,166.1746,167.5992,
2,201.17,,,,166.2026,167.5858,
2,201.2,,,,166.2156,167.5803,
2,201.23,,,,166.2113,167.5825,
2,201.27,,,,166.2123,167.557,
2,201.3,,,,166.1962,167.5248,
2,201.33,,,,166.1875,167.5115,
2,201.37,,,,166.1369,167.486,
2,201.4,,,,166.1153,167.4593,
2,201.43,,,,166.1412,167.4393,
2,201.47,,,,166.1584,167.4005,
2,201.5,,,,166.1282,167.395,
2,201.53,,,,166.1196,167.3683,
2,201.57,,,,166.1379,167.3395,
2,201.6,,,,166.1724,167.3095,
2,201.63,,,,166.1692,167.2918,
2,201.67,,,,166.1401,167.2662,
2,201.7,,,,166.1261,167.2218,
2,201.73,,,,166.1379,167.1775,
2,201.77,,,,166.1455,167.1553,
2,201.8,,,,166.152,167.1475,
2,201.83,,,,166.1487,167.1475,
2,201.87,,,,166.1433,167.1442,
2,201.9,,,,166.1315,167.112,
2,201.93,,,,166.1379,167.0565,
2,201.97,,,,166.1692,167.021,
2,202,,,,166.1541,167.001,
2,202.03,,,,166.111,166.9799,
2,202.07,,,,166.1336,166.9555,
2,202.1,,,,166.1444,166.9255,
2,202.13,,,,166.1153,166.9089,
2,202.17,,,,166.1078,166.8745,
2,202.2,,,,166.1239,166.8268,
2,202.23,,,,166.139,166.8001,
2,202.27,,,,166.1175,166.7768,
2,202.3,,,,166.0786,166.7635,
2,202.33,,,,166.0679,166.7491,
2,202.37,,,,166.0657,166.7103,
2,202.4,,,,166.0571,166.6892,
2,202.43,,,,166.0765,166.6636,
2,202.47,,,,166.0991,166.6714,
2,202.5,,,,166.083,166.6503,
2,202.53,,,,166.0387,166.5849,
2,202.57,,,,166.0183,166.5316,
2,202.6,,,,166.0485,166.5316,
2,202.63,,,,166.0377,166.5505,
2,202.67,,,,166.0226,166.5194,
2,202.7,,,,166.0366,166.4805,
2,202.73,,,,166.0118,166.4561,
2,202.77,,,,166.0086,166.4317,
2,202.8,,,,166.0355,166.4006,
2,202.83,,,,166.0323,166.3629,
2,202.87,,,,166.0226,166.3407,
2,202.9,,,,166.0323,166.3108,
2,202.93,,,,166.028,166.2952,
2,202.97,,,,166.0237,166.2431,
2,203,,,,166.0334,166.1931,
2,203.03,,,,166.042,166.1931,
2,203.07,,,,166.0366,166.1654,
2,203.1,,,,166.0161,166.1166,
2,203.13,,,,166.0193,166.0799,
2,203.17,,,,165.9935,166.0566,
2,203.2,,,,165.9848,166.0522,
2,203.23,,,,165.9956,166.0622,
2,203.27,,,,166.0118,166.0089,
2,203.3,,,,166.029,165.9545,
2,203.33,,,,166.0204,165.919,
2,203.37,,,,165.9945,165.8979,
2,203.4,,,,165.9838,165.8757,
2,203.43,,,,165.9784,165.8535,
2,203.47,,,,165.9859,165.8136,
2,203.5,,,,166.0021,165.7981,
2,203.53,,,,166.001,165.7748,
2,203.57,,,,166.0064,165.737,
2,203.6,,,,165.9978,165.6971,
2,203.63,,,,165.9805,165.6727,
2,203.67,,,,165.9665,165.6716,
2,203.7,,,,165.9989,165.6549,
2,203.73,,,,166.0387,165.6094,
2,203.77,,,,166.0409,165.5595,
2,203.8,,,,166.0258,165.5151,
2,203.83,,,,166.0042,165.5173,
2,203.87,,,,165.9902,165.4884,
2,203.9,,,,166.0042,165.4418,
2,203.93,,,,165.9741,165.3841,
2,203.97,,,,165.9654,165.3464,
2,204,,,,165.9665,165.3442,
2,204.03,,,,165.9773,165.3553,
2,204.07,,,,166.0096,165.3375,
2,204.1,,,,166.0635,165.3009,
2,204.13,,,,166.0689,165.251,
2,204.17,,,,166.0129,165.2188,
2,204.2,,,,165.9848,165.2044,
2,204.23,,,,165.9891,165.191,
2,204.27,,,,165.9708,165.1389,
2,204.3,,,,165.9568,165.0967,
2,204.33,,,,165.9644,165.0801,
2,204.37,,,,165.9417,165.079,
2,204.4,,,,165.9557,165.0756,
2,204.43,,,,165.9514,165.0501,
2,204.47,,,,165.9525,165.0146,
2,204.5,,,,165.9676,164.9891,
2,204.53,,,,165.9816,164.9802,
2,204.57,,,,165.9784,164.9513,
2,204.6,,,,165.9719,164.9347,
2,204.63,,,,165.9396,164.9225,
2,204.67,,,,165.9255,164.8781,
2,204.7,,,,165.9633,164.8293,
2,204.73,,,,165.9644,164.7815,
2,204.77,,,,165.9654,164.7538,
2,204.8,,,,165.9493,164.7216,
2,204.83,,,,165.9396,164.7039,
2,204.87,,,,165.9104,164.6706,
2,204.9,,,,165.8781,164.6351,
2,204.93,,,,165.8727,164.6095,
2,204.97,,,,165.8975,164.5996,
2,205,,,,165.8878,164.5674,
2,205.03,,,,165.8792,164.5319,
2,205.07,,,,165.8684,164.4986,
2,205.1,,,,165.8792,164.4908,
2,205.13,,,,165.9083,164.4775,
2,205.17,,,,165.9245,164.4287,
2,205.2,,,,165.8943,164.3887,
2,205.23,,,,165.863,164.351,
2,205.27,,,,165.8813,164.3166,
2,205.3,,,,165.8932,164.2977,
2,205.33,,,,165.8921,164.2888,
2,205.37,,,,165.8867,164.26,
2,205.4,,,,165.8921,164.2311,
2,205.43,,,,165.9169,164.2012,
2,205.47,,,,165.9083,164.1756,
2,205.5,,,,165.9083,164.1368,
2,205.53,,,,165.918,164.1057,
2,205.57,,,,165.9277,164.1035,
2,205.6,,,,165.9223,164.1035,
2,205.63,,,,165.8943,164.0791,
2,205.67,,,,165.8619,164.0835,
2,205.7,,,,165.863,164.0414,
2,205.73,,,,165.8792,163.9981,
2,205.77,,,,165.9266,163.9648,
2,205.8,,,,165.9406,163.9259,
2,205.83,,,,165.9223,163.9603,
2,205.87,,,,165.8695,165.322,
2,205.9,,,,165.8598,168.0675,
2,205.93,,,,165.8414,169.4613,
2,205.97,,,,165.8468,169.984,
2,206,FCCP,Both,,165.8457,170.126,IP50PRE
2,206.03,,,,166.3935,170.0872,
2,206.07,,,,167.9601,169.9695,
2,206.1,,,,169.0394,169.8674,
2,206.13,,,,169.3737,169.7176,
2,206.17,,,,169.3683,169.5878,
2,206.2,,,,169.2335,169.4746,
2,206.23,,,,169.0793,169.3248,
2,206.27,,,,168.9219,169.2083,
2,206.3,,,,168.7688,169.0951,
2,206.33,,,,168.6308,168.9852,
2,206.37,,,,168.4831,168.862,
2,206.4,,,,168.3515,168.7555,
2,206.43,,,,168.2222,168.6512,
2,206.47,,,,168.0938,168.5291,
2,206.5,,,,167.9731,168.3959,
2,206.53,,,,167.8469,168.3094,
2,206.57,,,,167.696,168.2295,
2,206.6,,,,167.5644,168.1163,
2,206.63,,,,167.476,167.9698,
2,206.67,,,,167.3607,167.8477,
2,206.7,,,,167.2539,167.7556,
2,206.73,,,,167.1633,167.6213,
2,206.77,,,,167.0803,167.5237,
2,206.8,,,,167.0005,167.4316,
2,206.83,,,,166.883,167.3195,
2,206.87,,,,166.7989,167.213,
2,206.9,,,,166.7364,167.1175,
2,206.93,,,,166.6695,167.0343,
2,206.97,,,,166.6156,166.9566,
2,207,,,,166.5628,166.8434,
2,207.03,,,,166.5045,166.7247,
2,207.07,,,,166.4442,166.6292,
2,207.1,,,,166.387,166.5238,
2,207.13,,,,166.3277,166.4328,
2,207.17,,,,166.2641,166.333,
2,207.2,,,,166.2264,166.2353,
2,207.23,,,,166.1617,166.1454,
2,207.27,,,,166.1078,166.0389,
2,207.3,,,,166.0592,165.9678,
2,207.33,,,,166.0053,165.8791,
2,207.37,,,,165.9493,165.7614,
2,207.4,,,,165.8716,165.6549,
2,207.43,,,,165.8404,165.565,
2,207.47,,,,165.8156,165.4718,
2,207.5,,,,165.7864,165.3852,
2,207.53,,,,165.7325,165.3353,
2,207.57,,,,165.6862,165.272,
2,207.6,,,,165.6775,165.1611,
2,207.63,,,,165.656,165.0656,
2,207.67,,,,165.5913,164.9902,
2,207.7,,,,165.5406,164.9203,
2,207.73,,,,165.5083,164.8304,
2,207.77,,,,165.4705,164.705,
2,207.8,,,,165.4608,164.6029,
2,207.83,,,,165.422,164.5086,
2,207.87,,,,165.3616,164.4431,
2,207.9,,,,165.3347,164.3554,
2,207.93,,,,165.3066,164.2833,
2,207.97,,,,165.3002,164.2056,
2,208,,,,165.27,164.1113,
2,208.03,,,,165.2344,164.0536,
2,208.07,,,,165.1805,163.9792,
2,208.1,,,,165.1934,163.8727,
2,208.13,,,,165.2064,163.7717,
2,208.17,,,,165.1945,163.694,
2,208.2,,,,165.1568,163.6263,
2,208.23,,,,165.1233,163.583,
2,208.27,,,,165.0867,163.8072,
2,208.3,,,,165.0834,163.583,
2,208.33,,,,165.077,163.5054,
2,208.37,,,,165.0554,163.4088,
2,208.4,,,,165.0371,163.3156,
2,208.43,,,,165.0112,163.2379,
2,208.47,,,,164.9961,163.1713,
2,208.5,,,,164.9605,163.1025,
2,208.53,,,,164.9648,163.0215,
2,208.57,,,,164.9681,162.9649,
2,208.6,,,,164.9346,162.8983,
2,208.63,,,,164.912,162.8085,
2,208.67,,,,164.8969,162.7485,
2,208.7,,,,164.8969,162.6575,
2,208.73,,,,164.8948,162.5765,
2,208.77,,,,164.8743,162.4911,
2,208.8,,,,164.8592,162.4633,
2,208.83,,,,164.8538,162.4067,
2,208.87,,,,164.8602,162.3457,
2,208.9,,,,164.8732,162.278,
2,208.93,,,,164.8495,162.1937,
2,208.97,,,,164.8182,162.1237,
2,209,,,,164.7966,162.0461,
2,209.03,,,,164.7794,161.9573,
2,209.07,,,,164.7535,161.8763,
2,209.1,,,,164.7406,161.7986,
2,209.13,,,,164.7319,161.7376,
2,209.17,,,,164.7481,161.6787,
2,209.2,,,,164.7287,161.6277,
2,209.23,,,,164.7093,161.5833,
2,209.27,,,,164.6834,161.5156,
2,209.3,,,,164.6964,161.4446,
2,209.33,,,,164.6802,161.3813,
2,209.37,,,,164.6705,161.3192,
2,209.4,,,,164.6672,161.257,
2,209.43,,,,164.6608,161.2038,
2,209.47,,,,164.6522,161.1316,
2,209.5,,,,164.6381,161.0562,
2,209.53,,,,164.6371,161.0107,
2,209.57,,,,164.6759,160.953,
2,209.6,,,,164.6683,160.8975,
2,209.63,,,,164.6392,160.8243,
2,209.67,,,,164.6241,160.7477,
2,209.7,,,,164.6284,160.6733,
2,209.73,,,,164.5972,160.6112,
2,209.77,,,,164.6047,160.559,
2,209.8,,,,164.6133,160.5035,
2,209.83,,,,164.6026,160.4325,
2,209.87,,,,164.5918,160.3726,
2,209.9,,,,164.5724,160.3271,
2,209.93,,,,164.5875,160.276,
2,209.97,,,,164.6047,160.2106,
2,210,,,,164.5799,160.154,
2,210.03,,,,164.5486,160.0918,
2,210.07,,,,164.5379,159.9986,
2,210.1,,,,164.5357,159.932,
2,210.13,,,,164.5163,159.8888,
2,210.17,,,,164.4753,159.8344,
2,210.2,,,,164.5044,159.7711,
2,210.23,,,,164.5185,159.7267,
2,210.27,,,,164.5055,159.6724,
2,210.3,,,,164.4721,159.598,
2,210.33,,,,164.4408,159.527,
2,210.37,,,,164.4484,159.487,
2,210.4,,,,164.4613,159.4282,
2,210.43,,,,164.4387,159.3561,
2,210.47,,,,164.4074,159.2962,
2,210.5,,,,164.4074,159.2451,
2,210.53,,,,164.3848,159.1918,
2,210.57,,,,164.3977,159.1364,
2,210.6,,,,164.3815,159.0553,
2,210.63,,,,164.3718,158.9821,
2,210.67,,,,164.4246,158.9621,
2,210.7,,,,164.4268,158.9999,
2,210.73,,,,164.3901,159.0065,
2,210.77,,,,164.3815,158.9899,
2,210.8,,,,164.3707,158.9943,
2,210.83,CN,Both,,164.3707,158.9954,IP50PRE
2,210.87,,,,164.3869,159.0065,
2,210.9,,,,164.402,159.0121,
2,210.93,,,,164.3848,159.0332,
2,210.97,,,,164.3556,159.042,
2,211,,,,164.3459,159.0343,
2,211.03,,,,164.3567,159.0343,
2,211.07,,,,164.361,159.0376,
2,211.1,,,,164.3513,159.0609,
2,211.13,,,,164.3524,159.0498,
2,211.17,,,,164.3697,159.001,
2,211.2,,,,164.375,158.9799,
2,211.23,,,,164.3104,158.9743,
2,211.27,,,,164.2866,158.9788,
2,211.3,,,,164.3104,158.9732,
2,211.33,,,,164.306,158.9666,
2,211.37,,,,164.3276,158.9721,
2,211.4,,,,164.3459,158.9799,
2,211.43,,,,164.3492,159.0043,
2,211.47,,,,164.3524,159.0298,
2,211.5,,,,164.3546,159.0032,
2,211.53,,,,164.3621,158.9788,
2,211.57,,,,164.374,158.9799,
2,211.6,,,,164.3675,158.9877,
2,211.63,,,,164.3891,159.0154,
2,211.67,,,,164.3891,159.0354,
2,211.7,,,,164.402,159.0365,
2,211.73,,,,164.4322,159.0387,
2,211.77,,,,164.4203,159.0454,
2,211.8,,,,164.416,159.0587,
2,211.83,,,,164.4451,159.0454,
2,211.87,,,,164.43,159.0653,
2,211.9,,,,164.43,159.072,
2,211.93,,,,164.4257,159.0698,
2,211.97,,,,164.4031,159.052,
2,212,,,,164.4139,159.001,
2,212.03,,,,164.4451,159.0021,
2,212.07,,,,164.4311,159.0187,
2,212.1,,,,164.4171,159.0398,
2,212.13,,,,164.4063,159.0698,
2,212.17,,,,164.4031,159.0687,
2,212.2,,,,164.416,159.0498,
2,212.23,,,,164.4333,159.032,
2,212.27,,,,164.4128,159.0165,
2,212.3,,,,164.3966,159.0354,
2,212.33,,,,164.3912,159.0221,
2,212.37,,,,164.4095,159.0121,
2,212.4,,,,164.4354,159.0254,
2,212.43,,,,164.4397,159.0221,
2,212.47,,,,164.4408,159.0132,
2,212.5,,,,164.4268,159.0309,
2,212.53,,,,164.4106,159.0409,
2,212.57,,,,164.4193,159.0531,
2,212.6,,,,164.4441,159.0764,
2,212.63,,,,164.4527,159.0409,
2,212.67,,,,164.4397,159.0143,
2,212.7,,,,164.4322,159.0442,
2,212.73,,,,164.4193,159.0243,
2,212.77,,,,164.3966,158.9877,
2,212.8,,,,164.3955,159.001,
2,212.83,,,,164.4074,159.0143,
2,212.87,,,,164.4074,159.0143,
2,212.9,,,,164.3707,158.9943,
2,212.93,,,,164.3632,158.9921,
2,212.97,,,,164.3923,158.9954,
2,213,,,,164.4149,159.0076,
2,213.03,,,,164.4214,159.0032,
2,213.07,,,,164.4354,158.9832,
2,213.1,,,,164.4505,158.9877,
2,213.13,,,,164.4505,158.9754,
2,213.17,,,,164.4214,158.9544,
2,213.2,,,,164.4095,158.971,
2,213.23,,,,164.3998,158.991,
2,213.27,,,,164.4031,158.9976,
2,213.3,,,,164.4451,159.0032,
2,213.33,,,,164.4311,158.9965,
2,213.37,,,,164.3826,158.9999,
2,213.4,END,Both,,164.3923,159.0043,IP50PRE
2,213.43,,,,164.4354,159.0065,
2,213.47,,,,164.4106,159.0232,
2,213.5,,,,164.4117,158.9976,
2,213.53,,,,164.416,158.9721,
2,213.57,,,,164.4354,158.9643,
2,213.6,,,,164.4354,158.9577,
2,213.63,,,,164.4139,158.9488,
2,213.67,,,,164.4365,158.9643,
2,213.7,,,,164.3718,158.9943,
2,213.73,,,,164.5993,158.9877,
2,213.77,,,,164.8495,158.9588,
2,213.8,,,,165.0457,158.9533,
2,213.83,,,,165.2322,158.9499,
2,213.87,,,,165.4112,158.9233,
2,213.9,,,,165.5341,158.9877,
2,213.93,,,,165.6797,158.9965,
2,213.97,,,,165.7616,159.123,
2,214,,,,165.835,159.4038,
2,214.03,,,,165.9212,159.6957,
2,214.07,,,,166.0387,160.0175,
2,214.1,,,,166.1293,160.3892,
2,214.13,,,,166.2102,160.7865,
2,214.17,,,,166.2706,161.1361,
2,214.2,,,,166.2975,161.4679,
2,214.23,,,,166.2932,161.7775,
2,214.27,,,,166.3115,162.0805,
2,214.3,,,,166.3191,162.3579,
2,214.33,,,,166.3331,162.6586,
2,214.37,,,,166.3363,162.9338,
2,214.4,,,,166.4043,163.1491,
2,214.43,,,,166.4722,163.3866,
2,214.47,,,,166.5207,163.6174,
2,214.5,,,,166.5886,163.8405,
2,214.53,,,,166.6253,164.0558,
2,214.57,,,,166.6415,164.2278,
2,214.6,,,,166.6932,164.3931,
2,214.63,,,,166.7331,164.5418,
2,214.67,,,,166.7536,164.6295,
2,214.7,,,,166.773,164.8404,
2,214.73,,,,166.7989,165.15,
2,214.77,,,,166.8086,165.3775,
2,214.8,,,,166.8194,165.6027,
2,214.83,,,,166.8248,165.767,
2,214.87,,,,166.8604,165.909,
2,214.9,,,,166.8905,166.05,
2,214.93,,,,166.8819,166.1765,
2,214.97,,,,166.8701,166.3019,
2,215,,,,166.8787,166.4195,
2,215.03,,,,166.8862,166.5072,
2,215.07,,,,166.8949,166.6115,
2,215.1,,,,166.9207,166.7125,
2,215.13,,,,166.7903,166.8068,
2,215.17,,,,170.9511,166.9034,
2,215.2,,,,189.7371,166.8978,
2,215.23,,,,189.4384,163.2313,
2,215.27,,,,187.669,162.4478,
2,215.3,,,,186.221,168.5003,
2,215.33,,,,185.4942,169.0707,
2,215.37,,,,178.1354,168.8199,
2,215.4,,,,167.0447,168.3982,
2,215.43,,,,165.8457,168.2495,
2,215.47,,,,165.5201,165.6394,
2,215.5,,,,165.3605,160.1107,
2,215.53,,,,164.8883,160.9663,
2,215.57,,,,159.4249,162.1104,
2,215.6,,,,160.4083,164.0436,
2,215.63,,,,162.4687,159.7367,
2,215.67,,,,164.7697,157.3741,
2,215.7,,,,158.6227,159.2651,
2,215.73,,,,157.992,161.7431,
2,215.77,,,,160.322,161.6077,
2,215.8,,,,163.0952,159.568,
2,215.83,,,,163.2763,153.5977,
2,215.87,,,,157.9283,154.5709,
2,215.9,,,,152.4801,159.0132,
2,215.93,,,,155.1648,159.7179,
2,215.97,,,,158.5839,157.8835,
2,216,,,,160.8309,156.2466,
2,216.03,,,,159.6384,149.3286,
2,216.07,,,,155.1659,159.0076,
2,216.1,,,,161.6072,162.5943,
2,216.13,,,,169.033,163.2645,
2,216.17,,,,168.2696,163.8727,
2,216.2,,,,167.7154,164.5851,
2,216.23,,,,167.6097,165.3042,
2,216.27,,,,167.7919,166.0367,
2,216.3,,,,168.069,166.6448,
2,216.33,,,,168.4303,167.314,
2,216.37,,,,168.8766,167.921,
2,216.4,,,,169.2745,168.437,
2,216.43,,,,169.6681,169.0096,
2,216.47,,,,170.0519,169.5201,
2,216.5,,,,170.5134,169.9928,
2,216.53,,,,170.9479,170.4967,
2,216.57,,,,171.3231,170.9716,
2,216.6,,,,171.7005,171.5143,
2,216.63,,,,172.0563,172.0092,
2,216.67,,,,172.4251,172.4775,
2,216.7,,,,172.7518,172.9525,
2,216.73,,,,173.0655,173.352,
2,216.77,,,,173.375,173.7171,
2,216.8,,,,173.7545,174.08,
2,216.83,,,,174.0413,174.4107,
2,216.87,,,,174.354,174.7059,
2,216.9,,,,174.6699,175.0687,
2,216.93,,,,174.9826,175.385,
2,216.97,,,,175.2554,175.7379,
2,217,,,,175.5325,176.0797,
2,217.03,,,,175.7891,176.4049,
2,217.07,,,,176.091,176.7078,
2,217.1,,,,176.3789,177.0152,
2,217.13,,,,176.6237,177.2982,
2,217.17,,,,176.9083,177.5801,
2,217.2,,,,177.1186,177.8608,
2,217.23,,,,177.3698,178.1649,
2,217.27,,,,177.6221,178.4168,
2,217.3,,,,177.8529,178.662,
2,217.33,,,,178.0534,178.8762,
2,217.37,,,,178.268,179.0749,
2,217.4,,,,178.5235,179.3112,
2,217.43,,,,178.7435,179.521,
2,217.47,,,,178.9052,179.7063,
2,217.5,,,,179.1036,179.8805,
2,217.53,,,,179.3063,180.098,
2,217.57,,,,179.4281,180.3111,
2,217.6,,,,179.5942,180.4687,
2,217.63,,,,179.8239,180.6141,
2,217.67,,,,180.06,180.7439,
2,217.7,,,,180.2692,180.8826,
2,217.73,,,,180.4471,181.0113,
2,217.77,,,,180.6088,181.1689,
2,217.8,,,,180.7177,181.3376,
2,217.83,,,,180.8654,181.4663,
2,217.87,,,,181.0002,181.5529,
2,217.9,,,,181.1264,181.6206,
2,217.93,,,,181.1997,181.7105,
2,217.97,,,,181.2946,181.807,
2,218,,,,181.4099,181.8825,
2,218.03,,,,181.4196,181.9546,
2,218.07,,,,181.3938,182.0412,
2,218.1,,,,181.3485,182.1155,
2,218.13,,,,181.37,182.1655,
2,218.17,,,,181.4045,182.2132,
2,218.2,,,,181.4714,182.2864,
2,218.23,,,,181.5533,182.3585,
2,218.27,,,,181.563,182.3674,
2,218.3,,,,181.5587,182.4029,
2,218.33,,,,181.6148,182.4551,
2,218.37,,,,181.6622,182.5061,
2,218.4,,,,181.6935,182.5638,
2,218.43,,,,181.7636,182.5905,
2,218.47,,,,181.7959,182.626,
2,218.5,,,,181.8056,182.6437,
2,218.53,,,,181.8401,182.6426,
2,218.57,,,,181.838,182.5816,
2,218.6,,,,181.879,182.5638,
2,218.63,,,,181.8941,182.6149,
2,218.67,,,,181.5307,182.6471,
2,218.7,,,,169.9107,182.6604,
2,218.73,,,,157.0496,182.1322,
2,218.77,,,,155.5465,173.5207,
2,218.8,,,,157.9068,156.7782,
2,218.83,,,,163.3561,155.4765,
2,218.87,,,,157.9283,156.6572,
2,218.9,,,,150.7129,160.0774,
2,218.93,,,,150.412,163.9393,
2,218.97,,,,152.1544,156.513,
2,219,,,,157.0345,153.0107,
2,219.03,,,,158.3208,153.0761,
2,219.07,,,,149.3834,155.1835,
2,219.1,,,,148.4658,159.1841,
2,219.13,,,,149.2163,157.2065,
2,219.17,,,,151.5625,149.3119,
2,219.2,,,,154.3767,149.2098,
2,219.23,,,,149.8912,154.2203,
2,219.27,,,,147.931,152.5679,
2,219.3,,,,148.7171,148.4652,
2,219.33,,,,149.8158,149.3663,
2,219.37,,,,154.5826,150.8223,
2,219.4,,,,156.2441,152.1784,
2,219.43,,,,157.0431,153.4102,
2,219.47,,,,156.9224,155.29,
2,219.5,,,,156.7186,159.7167,
2,219.53,,,,156.5256,159.9542,
2,219.57,,,,156.0781,159.5758,
2,219.6,,,,155.2651,159.2795,
2,219.63,,,,154.643,159.2429,
2,219.67,,,,154.3389,159.4171,
2,219.7,,,,154.2645,159.6513,
2,219.73,,,,154.3044,159.851,
2,219.77,,,,154.3853,153.9828,
2,219.8,,,,154.5039,151.3671,
2,219.83,,,,150.5199,160.1063,
2,219.87,,,,146.1617,166.5971,
2,219.9,,,,156.0533,170.3846,
2,219.93,,,,163.9082,172.5596,
2,219.97,,,,168.3009,173.8325,
2,220,,,,170.6686,174.566,
2,220.03,,,,171.8763,174.9855,
2,220.07,,,,172.4477,175.1786,
